Code,Name,Market
01900,China ITS Holdings Co Ltd,HKEX
01397,Baguio Green Group Ltd,HKEX
00078,Regal Hotels International Holdings Ltd,HKEX
00722,UMP Healthcare Holdings Ltd,HKEX
08328,Xinyi Electric Storage Holdings Ltd,HKEX
03778,China Weaving Materials Holdings Ltd,HKEX
09955,ClouDr Group Ltd,HKEX
01832,SAI Leisure Group Co Ltd,HKEX
01679,Risecomm Group Holdings Ltd,HKEX
01159,Smart Digital Technology Group Ltd,HKEX
02957,China Financial International Investments Ltd,HKEX
00721,China Financial International Investments Ltd,HKEX
00895,Dongjiang Environmental Co Ltd Class H,HKEX
06830,Huazhong In Vehicle Holdings Co Ltd,HKEX
00256,Citychamp Watch & Jewellery Group Ltd,HKEX
01226,China Investment and Finance Group Ltd,HKEX
06093,Hevol Services Group Co Ltd,HKEX
02700,Green International Holdings Ltd,HKEX
00037,Far East Hotels and Entertainment Ltd,HKEX
00244,Sincere Co Ltd,HKEX
03688,Top Spring International Holdings Ltd,HKEX
00496,Kasen International Holdings Ltd,HKEX
08146,Grace Wine Holdings Ltd,HKEX
02101,Fulu Holdings Ltd,HKEX
01556,Chinney Kin Wing Holdings Ltd,HKEX
06885,Henan Jinma Energy Co Ltd Class H,HKEX
06118,Austar Lifesciences Ltd,HKEX
01079,Pine Technology Holdings Ltd,HKEX
00875,Congyu Intelligent Agricultural Holdings Ltd,HKEX
00227,First Shanghai Investments Ltd,HKEX
00252,Southeast Asia Properties & Finance Ltd,HKEX
03302,Kinergy Corporation Ltd,HKEX
01073,Da Yu Financial Holdings Ltd,HKEX
00608,High Fashion International Ltd,HKEX
01348,Quali-Smart Holdings Ltd,HKEX
00698,Tongda Group Holdings Ltd,HKEX
08512,Hyfusin Group Holdings Ltd,HKEX
02108,K2 F&B Holdings Ltd,HKEX
02263,Fu Shek Financial Holdings Ltd,HKEX
01640,Qian Xun Technology Ltd,HKEX
01813,KWG Group Holdings Ltd,HKEX
00329,OCI International Holdings Ltd,HKEX
02170,Suzhou Basecare Medical Corp Ltd Class H,HKEX
00339,WebX Holding Group Ltd,HKEX
00689,EPI (Holdings) Ltd,HKEX
06698,STAR CM Holdings Ltd,HKEX
00082,Crazy Sports Group Ltd,HKEX
01332,Touyun Biotech Group Ltd,HKEX
01046,Universe Entertainment and Culture Group Company Ltd,HKEX
01401,Future Machine Ltd,HKEX
01490,AI X Tech Inc,HKEX
06911,Puer Lancang Ancient Tea Co Ltd Class H,HKEX
02347,Yoho Group Holdings Ltd,HKEX
01130,China Environmental Resources Group Ltd,HKEX
01596,Hebei Yichen Industrial Group Corp Ltd Class H,HKEX
00124,Guangdong Land Holdings Ltd,HKEX
02497,Fujing Holdings Co Ltd,HKEX
00616,Asset Chain Ltd,HKEX
00822,Ka Shui International Holdings Ltd,HKEX
02336,Shuoao International Holdings Ltd,HKEX
06038,G & M Holdings Ltd,HKEX
02116,Jiangsu Innovative Ecological New Materials Ltd,HKEX
02119,Tsit Wing International Holdings Ltd,HKEX
02297,Rainmed Medical Ltd,HKEX
01777,Fantasia Holdings Group Co Ltd,HKEX
02222,NVC International Holdings Ltd,HKEX
00897,Wai Yuen Tong Medicine Holdings Ltd,HKEX
01725,China Strategic Technology Group Ltd,HKEX
00146,Tai Ping Carpets International Ltd,HKEX
02680,Innovax Holdings Ltd,HKEX
00413,South China Holdings Co Ltd,HKEX
00827,Ko Yo Chemical (Group) Ltd,HKEX
02457,Buyang International Holding Inc,HKEX
00943,Zhongzheng International Co Ltd,HKEX
01480,Yan Tat Group Holdings Ltd,HKEX
01812,Shandong Chenming Paper Holdings Ltd Class H,HKEX
00150,Hypebeast Ltd,HKEX
01026,Universal Technologies Holdings Ltd,HKEX
01960,TBK & Sons Holdings Ltd,HKEX
02505,EDA Group Holdings Ltd,HKEX
01751,AI Energy Engineering Holdings Ltd,HKEX
08350,Well Link Securities Holdings Ltd,HKEX
06833,Sinco Pharmaceuticals Holdings Ltd,HKEX
06978,Immunotech Biopharm Ltd,HKEX
00865,Jiande International Holdings Ltd,HKEX
00508,Dingyi Group Investment Ltd,HKEX
02885,Peiport Holdings Ltd,HKEX
01767,TS Wonders Holding Ltd,HKEX
02237,China Graphite Group Ltd,HKEX
00213,National Electronics Holdings Ltd,HKEX
00439,Genesis Scale Holdings Ltd,HKEX
02376,Lushang Life Services Co Ltd Class H,HKEX
02421,KRP Development Holdings Ltd,HKEX
03860,EPS Creative Health Technology Group Ltd,HKEX
00137,Jinhui Holdings Co Ltd,HKEX
00583,Great Wall Pan Asia Holdings Ltd,HKEX
00096,Yusei Holdings Ltd,HKEX
00063,China Asia Valley Group Ltd,HKEX
03623,China Success Finance Group Holdings Ltd,HKEX
01170,Kingmaker Footwear Holdings Ltd,HKEX
02216,Broncus Holding Corp,HKEX
01182,Success Dragon International Holdings Ltd,HKEX
01947,Meihao Medical Group Co Ltd,HKEX
00607,Fullshare Holdings Ltd,HKEX
00767,Zhong Ji Longevity Science Group Ltd,HKEX
02250,BDuck Semk Holdings International Ltd,HKEX
01429,Skymission Group Holdings Ltd,HKEX
02226,Honworld Group Ltd,HKEX
06890,Kangli International Holdings Ltd,HKEX
01667,Dimmi Life Holdings Ltd,HKEX
01037,Maxnerva Technology Services Ltd,HKEX
00620,DTXS Silk Road Investment Holdings Co Ltd,HKEX
01793,Wecon Holdings Ltd,HKEX
00685,Media Chinese International Ltd,HKEX
00346,Yanchang Petroleum International Ltd,HKEX
00912,Suga International Holdings Ltd,HKEX
00132,Hing Yip Holdings Ltd,HKEX
00989,China Changbaishan International Holdings Ltd,HKEX
01683,Hope Life International Holdings Ltd,HKEX
01710,Trio Industrial Electronics Group Ltd,HKEX
02528,Forward Fashion (International) Holdings Co Ltd,HKEX
00629,Yue Da International Holdings Ltd,HKEX
02515,Tianjin Construction Development Group Co Ltd Class H,HKEX
00046,Computer and Technologies Holdings Ltd,HKEX
02352,Dowell Service Group Co Ltd Class H,HKEX
08310,Yancheng Port International Co Ltd,HKEX
01543,Guangdong Join-Share Financing Guarantee Investment Co Ltd Class H,HKEX
01682,Hang Pin Living Technology Co Ltd,HKEX
09998,Kwan Yong Holdings Ltd,HKEX
00926,Besunyen Holdings Co Ltd,HKEX
00187,Beijing Jingcheng Machinery Electric Co Ltd Class H,HKEX
01273,Hong Kong Finance Group Ltd,HKEX
01005,Matrix Holdings Ltd,HKEX
01147,Edensoft Holdings Ltd,HKEX
00423,Hong Kong Economic Times Holdings Ltd,HKEX
01222,Wang On Group Ltd,HKEX
01418,Sinomax Group Ltd,HKEX
08189,Tianjin TEDA Biomedical Engineering Co Ltd Class H,HKEX
00532,Wong's Kong King International (Holdings) Ltd,HKEX
01742,Hpc Holdings Ltd,HKEX
03626,East Nova Holdings Limited,HKEX
01455,Fourace Industries Group Holdings Ltd,HKEX
01795,Yadong Group Holdings Ltd,HKEX
00520,Xiabuxiabu Catering Management (China) Holdings Co Ltd,HKEX
02227,Solis Holdings Ltd,HKEX
00216,Chinney Investments Ltd,HKEX
02107,First Service Holding Ltd,HKEX
01845,Weigang Environmental Technology Holding Group Ltd,HKEX
00021,Great China Holdings Hong Kong Ltd,HKEX
01955,Hong Kong Johnson Holdings Co Ltd,HKEX
00543,Pacific Online Ltd,HKEX
02031,Ausupreme International Holdings Ltd,HKEX
01962,Evergreen Products Group Ltd,HKEX
01920,Junwea Group (China) Co Ltd,HKEX
01265,Tianjin Jinran Public Utilities Co Ltd Class H,HKEX
01778,Colour Life Services Group Co Ltd,HKEX
01867,Standard Development Group Ltd,HKEX
01148,Xinchen China Power Holdings Ltd,HKEX
01120,Arts Optical International Holdings Ltd,HKEX
02693,Anhui Jinyan Kaolin New Materials Co Ltd Class H,HKEX
00713,World Houseware (Holdings) Ltd,HKEX
01289,Wuxi Sunlit Science and Technology Co Ltd Class H,HKEX
00681,Chinese People Holdings Co Ltd,HKEX
02178,Petro-king Oilfield Services Ltd,HKEX
03913,Kwg Living Group Holdings Ltd,HKEX
00575,Regent Pacific Group Ltd,HKEX
01087,InvesTech Holdings Ltd,HKEX
01633,Sheung Yue Group Holdings Ltd,HKEX
01419,Human Health Holdings Ltd,HKEX
06822,King's Flair International (Holdings) Ltd,HKEX
01826,FDB Holdings Ltd,HKEX
01298,Yunnan Energy International Co Ltd,HKEX
01650,Hygieia Group Ltd,HKEX
00573,Tao Heung Holdings Ltd,HKEX
01827,Miricor Enterprises Holdings Ltd,HKEX
06663,IWS Group Holdings Ltd,HKEX
08629,Guangdong Syntrust GK Testing and Certification Tech Service Center Co Ltd,HKEX
00510,CASH Financial Services Group Ltd,HKEX
03616,Ever Reach Group (Holdings) Company Ltd,HKEX
00129,Asia Standard International Group Ltd,HKEX
08132,Century Energy International Holdings Ltd,HKEX
00938,Man Sang International Ltd,HKEX
06860,FingerTango Inc,HKEX
01486,C Cheng Holdings Ltd,HKEX
01001,Hong Kong Shanghai Alliance Holdings Ltd,HKEX
08646,China Hongguang Holdings Ltd,HKEX
01545,Design Capital Ltd,HKEX
02102,Tak Lee Machinery Holdings Ltd,HKEX
00936,Kaisa Capital Investment Holdings Ltd,HKEX
02210,Beijing Capital Jiaye Property Services Co Ltd Class H,HKEX
01284,New Media Lab Ltd,HKEX
00311,Luen Thai Holdings Ltd,HKEX
08269,Go Up Education Technology Ltd,HKEX
00831,Convenience Retail Asia Ltd,HKEX
00828,Dynasty Fine Wines Group Ltd,HKEX
01420,Chuan Holdings Ltd,HKEX
03662,Starjoy Wellness and Travel Co Ltd,HKEX
00896,Hanison Construction Holdings Ltd,HKEX
00318,Vongroup Ltd,HKEX
01008,Litu Holdings Ltd,HKEX
01240,CNQC International Holdings Ltd,HKEX
00970,New Sparkle Roll International Group Ltd,HKEX
02129,Legion Consortium Ltd,HKEX
01080,Shengli Oil & Gas Pipe Holdings Ltd,HKEX
00927,Fujikon Industrial Holdings Ltd,HKEX
00166,New Times Corporation Ltd,HKEX
02545,Zhonggan Communication Group Holdings Ltd,HKEX
01580,Da Sen Holdings Group Ltd,HKEX
01247,Miko International Holdings Ltd,HKEX
01732,Xiangxing International Holding Ltd,HKEX
01540,Left Field Printing Group Ltd,HKEX
01416,CTR Holdings Ltd,HKEX
01125,Lai Fung Holdings Ltd,HKEX
08502,Ocean Line Port Development Ltd,HKEX
01402,i-Control Holdings Ltd,HKEX
08610,BBSB International Ltd,HKEX
01993,Asiaray Media Group Ltd,HKEX
01527,Zhejiang Tengy Environmental Technology Co Ltd Class H,HKEX
00475,Central Development Holdings Ltd,HKEX
00953,Shaw Brothers Holdings Ltd,HKEX
08316,China Hongbao Holdings Ltd,HKEX
01335,Sheen Tai Holdings Group Company Ltd,HKEX
02258,Watts International Maritime Co Ltd,HKEX
06968,Ganglong China Property Group Ltd,HKEX
01529,Yues International Holdings Group Ltd,HKEX
01215,Kai Yuan Holdings Ltd,HKEX
01939,Shangshan Gold International Holdings Ltd,HKEX
00632,CHK Oil Ltd,HKEX
02954,Kaisa Health Group Holdings Ltd,HKEX
01752,Top Education Group Ltd,HKEX
01592,Anchorstone Holdings Ltd,HKEX
01407,JY Gas Ltd,HKEX
00422,Vietnam Manufacturing and Export Processing (Holdings) Ltd,HKEX
00591,China High Precision Automation Group Ltd,HKEX
08023,Kwong Man Kee Group Ltd,HKEX
03398,China Ting Group Holdings Ltd,HKEX
08509,Wine's Link International Holdings Ltd,HKEX
00922,Anxian Yuan China Holdings Ltd,HKEX
00557,China Tian Yuan Healthcare Group Ltd,HKEX
01062,China Development Bank International Investment Ltd,HKEX
01557,K. H. Group Holdings Ltd,HKEX
00406,Yau Lee Holdings Ltd,HKEX
01613,Synertone Communication Corp,HKEX
01362,SIS Mobile Holdings Ltd,HKEX
08645,Byte Metaverse Holdings Ltd,HKEX
01932,CPM Group Ltd,HKEX
01708,Nanjing Sample Technology Co Ltd Class H,HKEX
02695,Impression Dahongpao Co Ltd Class H,HKEX
00674,China Tangshang Holdings Ltd,HKEX
08305,Sheng Tang Holdings Ltd,HKEX
00756,Summi (Group) Holdings Ltd,HKEX
03322,Win Hanverky Holdings Ltd,HKEX
08237,Link Holdings Ltd,HKEX
01930,Shinelong Automotive Lightweight Application Ltd,HKEX
03789,Royal Deluxe Holdings Ltd,HKEX
02125,Strawbear Entertainment Group,HKEX
01153,Jiayuan Services Holdings Ltd,HKEX
01912,Contel Technology Co Ltd,HKEX
06882,EGL Holdings Co Ltd,HKEX
08070,Keen Ocean International Holding Ltd,HKEX
02369,Coolpad Group Ltd,HKEX
00438,IRICO Group New Energy Co Ltd Class H,HKEX
00298,Chuang's China Investments Ltd,HKEX
00295,Kong Sun Holdings Ltd,HKEX
01110,Kingworld Medicines Group Ltd,HKEX
01978,LH Group Ltd,HKEX
00776,Imperium Technology Group Ltd,HKEX
00296,Emperor Entertainment Hotel Ltd,HKEX
00723,Reliance Global Holdings Ltd,HKEX
01938,Chu Kong Petroleum and Natural Gas Steel Pipe Holdings Ltd,HKEX
02132,Landrich Holding Ltd,HKEX
01245,Niraku GC Holdings Inc,HKEX
01518,New Century Healthcare Holding Co Ltd,HKEX
08080,North Asia Strategic Holdings Ltd,HKEX
08281,China Golden Classic Group Ltd,HKEX
01563,Alliance International Education Leasing Holdings Ltd,HKEX
01446,Hung Fook Tong Group Holdings Ltd,HKEX
02223,Casablanca Group Ltd,HKEX
01615,AB Builders Group Ltd,HKEX
06033,Telecom Digital Holdings Ltd,HKEX
06877,Top Eminent Healthcare Group Ltd,HKEX
03390,Tycoon Group Holdings Ltd,HKEX
01389,Major Holdings Ltd,HKEX
01739,Qeeka Home (Cayman) Inc,HKEX
02370,Redco Healthy Living Co Ltd,HKEX
08365,Hatcher Group Ltd,HKEX
01314,Tsui Wah Holdings Ltd,HKEX
00487,Success Universe Group Ltd,HKEX
00343,Culturecom Holdings Ltd,HKEX
01301,D&G Technology Holding Co Ltd,HKEX
01058,Namyue Holdings Ltd,HKEX
00974,China Shun Ke Long Holdings Ltd,HKEX
02326,New Provenance Everlasting Holdings Ltd,HKEX
00361,Hanfort Development Holdings Ltd,HKEX
01901,Feiyang International Holdings Group Ltd,HKEX
01817,Mulsanne Group Holding Ltd,HKEX
00630,AMCO United Holding Ltd,HKEX
01447,SFK Construction Holdings Ltd,HKEX
01847,YCIH Green High-Performance Concrete Co Ltd Class H,HKEX
01500,In Construction Holdings Ltd,HKEX
00387,Leeport (Holdings) Ltd,HKEX
01689,Huaxi Holdings Company Ltd,HKEX
01532,China Partytime Culture Holdings Ltd,HKEX
00701,CNT Group Ltd,HKEX
00092,Champion Technology Holdings Ltd,HKEX
01987,Beng Soon Machinery Holdings Ltd,HKEX
